latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
49.5492,-123.9559,323.6,1.2,1.1,2006-03-27,1905,Terra,MODIS,72,6.03,282.1,33.8,D,0
48.561,-123.3917,302.4,1.4,1.2,2006-04-22,1942,Terra,MODIS,41,6.03,291.3,6.0,D,2
49.4474,-123.704,326.6,1.0,1.0,2006-04-24,1930,Terra,MODIS,0,6.03,293.0,25.9,D,0
49.4474,-123.7128,337.8,1.0,1.0,2006-04-24,2113,Aqua,MODIS,0,6.03,296.2,39.5,D,0
49.0532,-123.9274,304.4,1.0,1.0,2006-05-03,1924,Terra,MODIS,58,6.03,293.8,4.0,D,0
49.0558,-123.9346,305.9,1.0,1.0,2006-05-03,2107,Aqua,MODIS,62,6.03,295.7,4.7,D,0
49.2225,-122.5449,304.1,1.9,1.3,2006-05-09,2030,Aqua,MODIS,31,6.03,289.9,13.5,D,0
49.9708,-122.4376,300.1,1.0,1.0,2006-05-17,0603,Terra,MODIS,18,6.03,287.6,5.3,N,0
49.1731,-122.6804,309.9,2.0,1.4,2006-06-23,1955,Terra,MODIS,22,6.03,296.5,14.5,D,2
48.9105,-123.7346,312.0,1.1,1.0,2006-06-27,1930,Terra,MODIS,50,6.03,301.3,7.5,D,2
48.9092,-123.3863,348.5,1.5,1.2,2006-07-24,0539,Terra,MODIS,100,6.03,297.4,0.0,N,0
48.9052,-123.4058,330.0,1.5,1.2,2006-07-24,0539,Terra,MODIS,100,6.03,295.6,53.1,N,3
48.9081,-123.3927,317.4,1.1,1.0,2006-07-24,1912,Terra,MODIS,0,6.03,300.3,12.4,D,0
49.482,-123.7323,300.3,1.5,1.2,2006-08-03,1949,Terra,MODIS,0,6.03,286.4,7.1,D,0
49.1369,-122.3096,308.5,1.0,1.0,2006-08-16,1918,Terra,MODIS,0,6.03,297.1,6.1,D,2
49.9561,-122.0978,314.2,1.7,1.3,2006-08-19,2134,Aqua,MODIS,62,6.03,300.6,18.5,D,0
49.9576,-122.0794,314.4,1.7,1.3,2006-08-19,2134,Aqua,MODIS,65,6.03,300.6,18.8,D,0
49.9687,-122.0856,341.7,1.7,1.3,2006-08-19,2134,Aqua,MODIS,92,6.03,297.8,90.4,D,0
49.9674,-122.1024,340.8,1.7,1.3,2006-08-19,2134,Aqua,MODIS,91,6.03,299.3,86.9,D,0
49.9667,-122.09,358.2,1.7,1.3,2006-08-19,2134,Aqua,MODIS,99,6.03,301.2,167.5,D,0
49.9654,-122.107,327.2,1.7,1.3,2006-08-19,2134,Aqua,MODIS,82,6.03,300.5,45.0,D,0
49.1207,-122.62,323.5,1.6,1.2,2006-08-20,2038,Aqua,MODIS,79,6.03,305.2,24.0,D,0
49.1251,-122.5991,317.2,1.6,1.2,2006-08-20,2038,Aqua,MODIS,71,6.03,303.4,13.7,D,0
49.0415,-122.7774,309.6,2.0,1.4,2006-09-11,1955,Terra,MODIS,68,6.03,293.9,16.9,D,2
49.1886,-122.6241,300.4,1.2,1.1,2006-09-22,1936,Terra,MODIS,36,6.03,286.6,4.9,D,0
49.0396,-122.5965,307.1,2.0,1.4,2006-09-27,1954,Terra,MODIS,63,6.03,294.5,12.4,D,0
49.0383,-122.6029,311.6,2.0,1.4,2006-09-27,1954,Terra,MODIS,70,6.03,294.6,20.9,D,0
49.0377,-122.6086,313.2,1.9,1.3,2006-09-27,2140,Aqua,MODIS,72,6.03,295.3,20.7,D,0
49.0359,-122.6339,309.0,1.8,1.3,2006-09-27,2140,Aqua,MODIS,66,6.03,294.8,13.3,D,0
49.0722,-122.4654,305.8,1.5,1.2,2006-09-29,1942,Terra,MODIS,57,6.03,295.2,7.3,D,0
49.0741,-122.5854,304.3,1.0,1.0,2006-10-03,1918,Terra,MODIS,59,6.03,289.6,5.6,D,0
49.3477,-122.2369,304.8,1.1,1.0,2006-10-21,1905,Terra,MODIS,60,6.03,284.8,9.9,D,0
48.7828,-123.8843,322.0,1.6,1.2,2006-10-29,2140,Aqua,MODIS,75,6.03,281.2,45.3,D,0
48.3848,-123.7402,310.2,1.4,1.2,2006-10-30,1859,Terra,MODIS,66,6.03,279.6,20.7,D,0
48.9748,-123.9828,340.7,1.1,1.1,2006-11-09,1936,Terra,MODIS,92,6.03,275.5,59.5,D,0
48.9721,-123.9677,308.2,1.1,1.1,2006-11-09,1936,Terra,MODIS,67,6.03,274.7,15.5,D,0
48.5913,-123.5766,309.9,1.2,1.1,2006-11-11,0551,Terra,MODIS,44,6.03,275.2,16.7,N,0
49.133,-123.0167,301.6,1.0,1.0,2007-04-20,2109,Aqua,MODIS,36,6.03,288.4,3.2,D,2
49.7332,-123.0739,304.3,1.3,1.1,2007-05-11,2128,Aqua,MODIS,53,6.03,290.8,8.8,D,0
49.7841,-123.1631,304.2,1.2,1.1,2007-05-17,2051,Aqua,MODIS,58,6.03,289.9,8.4,D,0
49.7872,-123.1464,308.3,1.2,1.1,2007-05-17,2051,Aqua,MODIS,67,6.03,287.3,11.8,D,0
49.0578,-122.5034,310.4,1.1,1.0,2007-05-24,2057,Aqua,MODIS,48,6.03,299.6,5.8,D,0
49.7287,-122.0266,301.1,1.0,1.0,2007-07-09,1924,Terra,MODIS,16,6.03,289.2,3.4,D,0
49.0578,-122.4946,314.8,1.0,1.0,2007-07-09,1925,Terra,MODIS,69,6.03,301.5,7.2,D,2
48.8757,-123.5022,311.9,1.6,1.3,2007-07-10,0634,Terra,MODIS,84,6.03,290.9,22.3,N,0
49.0569,-122.5071,309.4,1.0,1.0,2007-07-25,1925,Terra,MODIS,55,6.03,296.4,4.9,D,0
49.7789,-123.1513,305.5,1.0,1.0,2007-08-10,2109,Aqua,MODIS,61,6.03,290.3,6.0,D,0
49.1301,-122.6047,311.4,1.6,1.2,2007-08-23,2038,Aqua,MODIS,71,6.03,294.8,12.7,D,0
49.1257,-122.6258,316.9,1.6,1.2,2007-08-23,2038,Aqua,MODIS,77,6.03,294.9,20.7,D,0
49.4822,-123.729,305.1,1.1,1.0,2007-08-24,2121,Aqua,MODIS,0,6.03,294.8,4.9,D,0
49.113,-122.5452,310.2,1.0,1.0,2007-09-18,0558,Terra,MODIS,80,6.03,279.5,14.0,N,0
48.403,-123.8002,310.3,3.2,1.7,2007-10-05,2013,Terra,MODIS,34,6.03,282.1,65.8,D,0
49.8299,-123.8328,307.1,2.4,1.5,2007-10-12,1841,Terra,MODIS,49,6.03,280.6,38.6,D,0
49.8264,-123.8525,311.0,3.4,1.7,2007-10-12,2019,Terra,MODIS,53,6.03,281.0,82.8,D,0
49.8372,-123.8439,306.6,3.4,1.7,2007-10-12,2019,Terra,MODIS,35,6.03,281.1,58.0,D,0
49.5003,-123.8131,318.3,1.5,1.2,2007-10-17,2044,Aqua,MODIS,69,6.03,281.3,32.8,D,0
49.4963,-123.8328,317.4,1.5,1.2,2007-10-17,2044,Aqua,MODIS,64,6.03,281.1,31.8,D,0
49.5023,-123.8203,330.6,1.5,1.2,2007-10-17,2044,Aqua,MODIS,79,6.03,281.2,58.5,D,0
48.8471,-123.7835,313.7,1.0,1.0,2007-10-18,0610,Terra,MODIS,88,6.03,271.0,17.6,N,0
48.8453,-123.7969,300.5,1.0,1.0,2007-10-18,0610,Terra,MODIS,29,6.03,269.1,9.1,N,0
48.5782,-123.5441,323.0,1.9,1.3,2007-10-19,1848,Terra,MODIS,0,6.03,274.4,62.2,D,0
49.1219,-123.9609,312.5,1.3,1.2,2007-10-24,2050,Aqua,MODIS,54,6.03,282.5,20.0,D,0
49.1183,-123.9662,312.2,1.3,1.2,2007-10-24,2050,Aqua,MODIS,44,6.03,282.7,19.2,D,0
48.5852,-123.6146,305.5,1.6,1.2,2007-10-25,1949,Terra,MODIS,61,6.03,280.6,18.6,D,0
48.5812,-123.5958,316.1,1.6,1.2,2007-10-25,1949,Terra,MODIS,76,6.03,279.9,33.6,D,0
48.5813,-123.601,323.9,1.6,1.2,2007-10-25,1949,Terra,MODIS,77,6.03,280.3,45.4,D,0
48.571,-123.5494,301.8,1.4,1.2,2007-10-25,2133,Aqua,MODIS,37,6.03,282.1,12.0,D,0
48.5863,-123.6087,305.1,1.4,1.2,2007-10-25,2133,Aqua,MODIS,31,6.03,281.9,12.7,D,0
48.5824,-123.6145,303.7,1.4,1.2,2007-10-25,2133,Aqua,MODIS,34,6.03,282.8,11.8,D,0
49.1153,-123.9769,310.6,1.3,1.1,2007-10-25,2133,Aqua,MODIS,70,6.03,282.7,19.7,D,0
49.1135,-123.9957,302.6,1.3,1.1,2007-10-25,2133,Aqua,MODIS,53,6.03,281.0,12.4,D,0
48.9447,-123.8478,320.2,1.0,1.0,2007-10-29,1924,Terra,MODIS,61,6.03,272.9,21.6,D,0
48.9367,-123.8572,305.5,1.0,1.0,2007-10-29,1924,Terra,MODIS,58,6.03,271.8,11.6,D,0
48.9347,-123.8438,317.0,1.0,1.0,2007-10-29,1924,Terra,MODIS,73,6.03,269.7,20.3,D,0
48.9381,-123.8584,301.3,3.7,1.8,2007-10-30,2013,Aqua,MODIS,46,6.03,274.6,53.3,D,0
48.9417,-123.857,303.3,2.3,1.5,2007-10-30,2151,Aqua,MODIS,52,6.03,278.3,29.2,D,0
48.953,-123.8897,306.2,2.3,1.5,2007-10-30,2151,Aqua,MODIS,59,6.03,276.8,34.8,D,0
48.9488,-123.8949,300.8,2.3,1.5,2007-10-30,2151,Aqua,MODIS,32,6.03,276.8,23.2,D,0
48.8619,-123.7826,320.1,1.8,1.3,2007-11-01,1955,Terra,MODIS,80,6.03,277.5,51.4,D,0
48.8665,-123.8032,323.8,1.8,1.3,2007-11-01,1955,Terra,MODIS,83,6.03,276.0,60.6,D,0
48.8641,-123.7983,324.7,1.6,1.2,2007-11-01,2139,Aqua,MODIS,72,6.03,278.6,47.6,D,0
48.8645,-123.8046,323.0,1.6,1.2,2007-11-01,2139,Aqua,MODIS,82,6.03,278.8,47.8,D,0
49.0109,-123.9987,305.7,2.0,1.4,2007-11-04,1847,Terra,MODIS,54,6.03,279.6,27.3,D,0
48.9141,-123.8836,310.1,1.0,1.0,2007-11-05,1930,Terra,MODIS,70,6.03,280.5,13.4,D,0
48.9118,-123.8694,309.2,1.0,1.0,2007-11-05,1930,Terra,MODIS,67,6.03,280.7,12.7,D,0
48.9051,-123.8866,313.5,1.0,1.0,2007-11-05,1930,Terra,MODIS,71,6.03,279.5,15.7,D,0
48.6413,-123.8078,305.5,1.0,1.0,2007-11-05,2114,Aqua,MODIS,61,6.03,282.6,9.5,D,0
48.6502,-123.8108,327.8,1.0,1.0,2007-11-05,2114,Aqua,MODIS,85,6.03,281.3,29.0,D,0
48.9007,-123.8674,322.4,1.0,1.0,2007-11-05,2114,Aqua,MODIS,82,6.03,280.0,22.4,D,0
48.8989,-123.8809,322.4,1.0,1.0,2007-11-05,2114,Aqua,MODIS,82,6.03,281.1,22.5,D,0
48.9077,-123.8839,330.1,1.0,1.0,2007-11-05,2114,Aqua,MODIS,80,6.03,282.7,30.5,D,0
48.9043,-123.8148,316.7,1.5,1.2,2007-11-10,1949,Terra,MODIS,55,6.03,272.2,34.3,D,0
48.4183,-123.8897,303.3,1.1,1.0,2007-11-23,2102,Aqua,MODIS,55,6.03,269.4,10.7,D,0
49.1274,-122.5993,301.7,1.0,1.0,2008-04-29,2115,Aqua,MODIS,46,6.03,288.6,4.2,D,0
49.4757,-122.2342,310.8,1.0,1.0,2008-05-17,1918,Terra,MODIS,57,6.03,291.6,7.9,D,0
49.476,-122.2328,346.7,1.0,1.0,2008-05-17,2103,Aqua,MODIS,95,6.03,295.1,53.4,D,0
49.0602,-122.5003,313.6,1.0,1.0,2008-05-24,1925,Terra,MODIS,72,6.03,299.7,7.6,D,2
48.4056,-123.8011,308.2,1.0,1.0,2008-07-11,2110,Aqua,MODIS,61,6.03,295.0,5.7,D,0
48.4035,-123.8144,331.3,1.0,1.0,2008-07-11,2110,Aqua,MODIS,86,6.03,296.9,28.5,D,0
49.1292,-122.6107,317.8,1.1,1.0,2008-08-03,2116,Aqua,MODIS,76,6.03,297.9,11.6,D,0
48.9977,-122.2551,313.1,1.1,1.0,2008-08-30,2058,Aqua,MODIS,66,6.03,292.5,10.6,D,0
49.0263,-122.692,311.8,1.0,1.0,2008-09-13,1925,Terra,MODIS,72,6.03,293.8,8.6,D,0
49.0066,-122.3935,320.6,1.1,1.0,2008-09-15,2059,Aqua,MODIS,79,6.03,301.1,13.4,D,0
49.7846,-123.149,312.2,1.0,1.0,2008-09-22,2105,Aqua,MODIS,72,6.03,284.9,13.4,D,0
49.6326,-122.8902,309.8,1.1,1.0,2008-09-29,0552,Terra,MODIS,78,6.03,280.6,14.1,N,0
49.6318,-122.8846,315.7,1.0,1.0,2008-09-29,1925,Terra,MODIS,76,6.03,289.6,14.2,D,0
49.6407,-122.8818,310.3,1.0,1.0,2008-09-29,1925,Terra,MODIS,70,6.03,292.3,9.9,D,0
49.6344,-122.8846,357.3,1.0,1.0,2008-09-29,2111,Aqua,MODIS,99,6.03,298.6,79.4,D,0
49.6325,-122.8982,307.3,1.0,1.0,2008-09-29,2111,Aqua,MODIS,65,6.03,293.0,7.2,D,0
49.6358,-122.8839,334.6,1.8,1.3,2008-09-30,0635,Terra,MODIS,100,6.03,286.3,89.0,N,0
49.6411,-122.8638,302.1,1.2,1.1,2008-09-30,1044,Aqua,MODIS,47,6.03,284.7,9.4,N,0
49.6439,-122.8789,326.3,1.2,1.1,2008-09-30,1044,Aqua,MODIS,100,6.03,284.8,35.7,N,0
49.6378,-122.8828,308.9,3.1,1.7,2008-09-30,1829,Terra,MODIS,68,6.03,290.1,44.2,D,0
49.642,-122.8765,320.7,2.7,1.6,2008-09-30,2007,Terra,MODIS,80,6.03,290.9,78.3,D,0
49.628,-122.8815,303.2,2.7,1.6,2008-09-30,2007,Terra,MODIS,30,6.03,289.0,18.2,D,0
49.6348,-122.8771,309.6,2.2,1.4,2008-10-01,0949,Aqua,MODIS,78,6.03,284.0,33.9,N,0
49.645,-122.8607,302.3,2.2,1.4,2008-10-01,0949,Aqua,MODIS,48,6.03,284.2,21.6,N,0
49.6347,-122.8933,301.7,1.0,1.0,2008-10-01,1912,Terra,MODIS,49,6.03,290.9,4.3,D,0
49.6328,-122.879,308.3,1.0,1.0,2008-10-01,1912,Terra,MODIS,67,6.03,292.0,8.6,D,0
49.012,-122.3145,301.0,1.0,1.0,2008-10-08,1919,Terra,MODIS,44,6.03,281.1,6.4,D,0
48.48,-123.7208,305.6,1.2,1.1,2008-10-10,1907,Terra,MODIS,62,6.03,282.4,12.1,D,0
48.5081,-123.7583,318.2,1.4,1.2,2008-10-10,2053,Aqua,MODIS,78,6.03,283.1,29.0,D,0
48.9008,-123.8696,322.3,2.4,1.5,2008-10-14,1842,Terra,MODIS,75,6.03,273.0,82.3,D,0
48.8924,-123.8777,315.1,2.4,1.5,2008-10-14,1842,Terra,MODIS,63,6.03,273.1,61.5,D,0
48.5765,-123.7897,303.4,1.2,1.1,2008-10-15,0552,Terra,MODIS,55,6.03,267.7,14.1,N,0
48.5737,-123.8049,313.5,1.2,1.1,2008-10-15,0552,Terra,MODIS,87,6.03,267.4,23.0,N,0
48.9948,-123.8663,347.1,1.8,1.3,2008-10-18,1955,Terra,MODIS,89,6.03,278.5,140.3,D,0
49.0001,-123.89,302.8,1.8,1.3,2008-10-18,1955,Terra,MODIS,54,6.03,279.4,19.4,D,0
48.9761,-123.836,304.2,2.2,1.4,2008-10-19,0527,Terra,MODIS,59,6.03,273.9,32.9,N,0
48.9698,-123.8622,305.3,2.2,1.4,2008-10-19,0527,Terra,MODIS,64,6.03,271.9,35.1,N,0
48.73,-123.742,334.1,1.3,1.1,2008-10-20,1943,Terra,MODIS,86,6.03,283.1,56.3,D,0
48.7006,-123.745,316.3,1.3,1.1,2008-10-20,1943,Terra,MODIS,62,6.03,280.0,26.8,D,0
48.7277,-123.7418,318.2,1.2,1.1,2008-10-20,2130,Aqua,MODIS,69,6.03,284.0,22.7,D,0
49.7859,-123.9065,302.2,2.8,1.6,2008-10-23,2013,Terra,MODIS,0,6.03,278.5,34.9,D,0
48.5249,-123.7706,302.5,3.1,1.7,2008-10-23,2014,Terra,MODIS,53,6.03,281.7,40.9,D,0
48.5076,-123.8086,306.0,3.2,1.7,2008-10-23,2022,Aqua,MODIS,43,6.03,281.3,49.7,D,0
48.5051,-123.8138,300.1,3.2,1.7,2008-10-23,2022,Aqua,MODIS,21,6.03,281.1,33.8,D,0
48.5303,-123.7825,300.5,3.2,1.7,2008-10-23,2022,Aqua,MODIS,37,6.03,281.1,35.3,D,0
48.5196,-123.8214,300.5,3.2,1.7,2008-10-23,2022,Aqua,MODIS,38,6.03,280.8,36.6,D,0
49.7445,-123.4155,324.0,1.5,1.2,2008-10-27,1949,Terra,MODIS,83,6.03,282.8,45.1,D,0
49.7429,-123.4228,319.2,1.5,1.2,2008-10-27,1949,Terra,MODIS,79,6.03,281.3,33.3,D,0
48.519,-123.7643,315.3,1.6,1.2,2008-10-27,1949,Terra,MODIS,76,6.03,285.9,29.0,D,0
49.7311,-122.3199,303.6,1.6,1.3,2008-10-27,2136,Aqua,MODIS,56,6.03,282.8,16.1,D,0
49.7376,-123.4169,305.0,1.5,1.2,2008-10-27,2136,Aqua,MODIS,57,6.03,284.6,13.6,D,0
49.7485,-123.417,301.8,1.5,1.2,2008-10-27,2136,Aqua,MODIS,31,6.03,284.9,10.1,D,0
49.5005,-123.8435,300.4,1.0,1.0,2009-03-31,2121,Aqua,MODIS,37,6.03,279.3,7.3,D,0
49.4986,-123.8572,307.4,1.0,1.0,2009-03-31,2121,Aqua,MODIS,65,6.03,280.8,11.6,D,0
49.5262,-122.5736,312.5,1.3,1.1,2009-07-02,1900,Terra,MODIS,0,6.03,296.0,12.7,D,0
49.2388,-122.7725,315.3,1.0,1.0,2009-07-16,1912,Terra,MODIS,37,6.03,303.5,10.7,D,2
49.6872,-123.3791,301.7,1.0,1.0,2009-07-23,1918,Terra,MODIS,15,6.03,287.3,3.7,D,0
49.6892,-123.393,300.6,1.0,1.0,2009-07-23,1918,Terra,MODIS,6,6.03,285.5,3.1,D,0
49.9383,-122.5952,306.4,1.2,1.1,2009-07-31,1046,Aqua,MODIS,68,6.03,289.2,11.3,N,0
49.9435,-122.6035,309.6,2.7,1.6,2009-07-31,2007,Terra,MODIS,64,6.03,293.6,31.2,D,0
49.6095,-122.6367,309.8,1.0,1.0,2009-08-01,1912,Terra,MODIS,61,6.03,296.3,6.1,D,0
49.6075,-122.6218,314.5,1.0,1.0,2009-08-01,1912,Terra,MODIS,70,6.03,296.3,9.9,D,0
49.6009,-122.6281,316.3,1.1,1.0,2009-08-01,2101,Aqua,MODIS,70,6.03,297.8,10.9,D,0
49.6099,-122.6317,313.9,1.1,1.0,2009-08-01,2101,Aqua,MODIS,64,6.03,297.3,8.4,D,0
49.6077,-122.6189,330.1,1.3,1.1,2009-08-02,0622,Terra,MODIS,100,6.03,293.6,43.9,N,0
49.6063,-122.6338,309.5,1.3,1.1,2009-08-02,0622,Terra,MODIS,77,6.03,291.4,13.4,N,0
49.6046,-122.6227,315.1,1.3,1.1,2009-08-02,0622,Terra,MODIS,91,6.03,292.3,19.6,N,0
49.6161,-122.6115,300.9,1.3,1.1,2009-08-02,0622,Terra,MODIS,4,6.03,290.0,5.7,N,0
49.6147,-122.6257,324.1,1.3,1.1,2009-08-02,0622,Terra,MODIS,100,6.03,293.0,32.8,N,0
49.9414,-122.6155,306.7,1.3,1.1,2009-08-02,0622,Terra,MODIS,69,6.03,288.4,12.9,N,0
49.945,-122.6145,310.4,1.0,1.0,2009-08-02,1033,Aqua,MODIS,80,6.03,287.1,12.0,N,0
49.9428,-122.6006,309.2,1.0,1.0,2009-08-02,1033,Aqua,MODIS,77,6.03,288.4,11.0,N,0
49.6099,-122.6172,318.0,1.0,1.0,2009-08-02,1033,Aqua,MODIS,96,6.03,292.7,17.2,N,0
49.9286,-122.6239,305.9,4.2,1.9,2009-08-02,2006,Aqua,MODIS,46,6.03,295.8,36.5,D,0
49.6031,-122.6237,316.2,1.8,1.3,2009-08-02,2144,Aqua,MODIS,70,6.03,300.2,24.3,D,0
49.9407,-122.6147,318.9,1.9,1.3,2009-08-02,2144,Aqua,MODIS,72,6.03,301.6,27.2,D,0
49.9512,-122.612,317.1,1.8,1.3,2009-08-03,0527,Terra,MODIS,94,6.03,288.5,38.7,N,0
49.9393,-122.6088,316.8,1.8,1.3,2009-08-03,0527,Terra,MODIS,94,6.03,290.9,37.7,N,0
49.942,-122.5876,300.9,3.0,1.7,2009-08-03,0938,Aqua,MODIS,35,6.03,287.1,28.8,N,0
49.9412,-122.6167,333.7,1.3,1.1,2009-08-03,1900,Terra,MODIS,87,6.03,300.3,41.8,D,0
49.9394,-122.5992,315.6,1.3,1.1,2009-08-03,1900,Terra,MODIS,72,6.03,298.7,12.3,D,0
49.936,-122.6204,333.3,1.3,1.1,2009-08-03,2048,Aqua,MODIS,87,6.03,299.6,43.3,D,0
49.9499,-122.6042,321.2,1.3,1.1,2009-08-03,2048,Aqua,MODIS,78,6.03,297.1,21.3,D,0
49.9374,-122.6095,309.9,1.1,1.0,2009-08-04,0610,Terra,MODIS,67,6.03,289.2,11.5,N,0
49.9663,-122.6049,301.0,1.1,1.0,2009-08-04,0610,Terra,MODIS,18,6.03,285.9,6.5,N,0
49.9372,-122.6255,321.6,1.8,1.3,2009-08-05,1848,Terra,MODIS,76,6.03,292.8,40.3,D,0
49.9355,-122.6027,313.7,1.8,1.3,2009-08-05,1848,Terra,MODIS,71,6.03,291.5,23.8,D,0
49.9373,-122.6357,312.0,1.8,1.3,2009-08-05,2036,Aqua,MODIS,56,6.03,290.3,25.0,D,0
49.9413,-122.6182,312.3,1.0,1.0,2009-08-06,0558,Terra,MODIS,84,6.03,283.6,14.1,N,0
